Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2009-11-25,10-K,55.04,54.227,-1.48,54.478,-1.02
2009-07-24,10-Q,48.164,48.644,1.0,48.985,1.7
2009-04-24,10-Q,40.822,40.704,-0.29,42.876,5.03
2009-01-30,10-Q,32.55,32.472,-0.24,35.85,10.14
2008-11-26,10-K,29.814,30.622,2.71,29.391,-1.42
2008-07-25,10-Q,60.785,60.466,-0.52,59.236,-2.55
2008-04-25,10-Q,64.288,63.304,-1.53,62.334,-3.04
2008-01-25,10-Q,56.45,57.612,2.06,58.3,3.28
2007-11-28,10-K,60.873,61.345,0.77,63.056,3.59
2007-07-27,10-Q,53.925,55.078,2.14,53.486,-0.81
2007-04-27,10-Q,48.678,47.706,-2.0,48.055,-1.28
2007-01-26,10-Q,45.475,45.786,0.68,46.511,2.28
2006-12-13,10-K,44.328,44.538,0.47,44.55,0.5
2006-07-28,10-Q,39.153,39.276,0.31,39.884,1.87
2006-04-28,10-Q,41.865,41.248,-1.47,41.896,0.07
2006-02-08,10-Q,37.841,37.749,-0.24,38.436,1.57
2005-11-22,10-K,36.539,36.237,-0.83,35.777,-2.09
2005-08-03,10-Q,36.806,36.415,-1.06,36.433,-1.01
2005-04-27,10-Q,33.526,34.387,2.57,36.037,7.49
2005-02-08,10-Q,35.638,35.347,-0.82,35.977,0.95
2004-12-13,10-K,34.237,34.201,-0.1,34.379,0.41
2004-07-28,10-Q,29.321,30.586,4.32,30.851,5.22
2004-05-13,10-Q,28.688,28.6,-0.31,28.132,-1.94
2004-02-12,10-Q,29.727,29.319,-1.37,28.923,-2.71
2003-12-12,10-K,30.091,30.091,0.0,30.393,1.0
2003-08-13,10-Q,26.613,27.057,1.67,27.231,2.32
2003-05-14,10-Q,25.094,25.283,0.76,24.382,-2.84
2003-02-13,10-Q,22.951,23.071,0.52,22.18,-3.36
2002-12-13,10-K,24.463,25.372,3.72,24.883,1.72
2002-08-13,10-Q,25.367,25.893,2.07,26.006,2.52
2002-05-03,10-Q,28.56,28.182,-1.32,28.734,0.61
2002-02-13,10-Q,26.455,26.338,-0.45,26.091,-1.38
2001-12-14,10-K,25.069,26.002,3.72,26.198,4.5
2001-08-10,10-Q,23.383,23.378,-0.02,22.972,-1.76
2001-05-11,10-Q,24.37,24.641,1.11,25.438,4.38
2001-02-13,10-Q,21.73,21.714,-0.08,21.416,-1.44
2000-08-11,10-Q,19.137,19.477,1.78,19.409,1.42
2000-05-12,10-Q,19.366,18.858,-2.62,19.502,0.7
2000-02-11,10-Q,14.5,15.442,6.5,14.567,0.46
