Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2012-10-25,10-Q,68.696,68.175,-0.76,69.1,0.59
2012-07-25,10-Q,63.685,64.317,0.99,64.615,1.46
2012-04-26,10-Q,65.809,65.522,-0.44,64.208,-2.43
2012-02-23,10-K,62.653,63.533,1.4,63.419,1.22
2011-10-27,10-Q,52.995,52.841,-0.29,53.303,0.58
2011-07-27,10-Q,53.713,52.209,-2.8,51.009,-5.03
2011-04-27,10-Q,54.363,54.294,-0.13,54.191,-0.32
2011-02-25,10-K,55.015,54.363,-1.19,54.837,-0.32
2010-10-21,10-Q,48.342,48.301,-0.08,47.79,-1.14
2010-07-29,10-Q,49.995,50.128,0.27,50.048,0.11
2010-04-21,10-Q,57.078,57.356,0.49,56.224,-1.5
2010-02-25,10-K,50.95,51.459,1.0,52.459,2.96
2009-10-23,10-Q,47.005,46.537,-1.0,44.792,-4.71
2009-07-22,10-Q,49.274,48.693,-1.18,48.279,-2.02
2009-04-23,10-Q,49.643,49.464,-0.36,50.394,1.51
2009-02-26,10-K,44.234,40.499,-8.44,38.445,-13.09
2008-10-24,10-Q,47.897,45.876,-4.22,53.714,12.14
2008-07-23,10-Q,67.231,65.916,-1.96,65.526,-2.54
2008-04-24,10-Q,66.819,67.464,0.97,67.521,1.05
2008-02-28,10-K,65.916,64.687,-1.86,65.283,-0.96
2007-10-26,10-Q,67.551,67.943,0.58,68.49,1.39
2007-07-26,10-Q,62.337,61.531,-1.29,63.453,1.79
2007-04-26,10-Q,57.743,59.713,3.41,59.534,3.1
2007-02-26,10-K,62.449,60.256,-3.51,59.595,-4.57
2006-10-27,10-Q,51.869,53.353,2.86,53.334,2.82
2006-07-26,10-Q,47.815,48.481,1.39,49.813,4.18
2006-04-27,10-Q,46.029,46.169,0.3,46.041,0.03
2006-02-28,10-K,44.326,44.606,0.63,44.478,0.34
2005-10-28,10-Q,36.966,36.508,-1.24,35.664,-3.52
2005-07-28,10-Q,37.887,37.467,-1.11,37.719,-0.44
2005-04-28,10-Q,36.169,36.456,0.79,37.909,4.81
2005-02-28,10-K,35.421,35.589,0.47,35.744,0.91
2004-10-28,10-Q,32.621,32.674,0.16,33.184,1.73
2004-08-04,10-Q,31.943,31.411,-1.66,31.311,-1.98
2004-05-05,10-Q,28.4,28.741,1.2,28.17,-0.81
2004-03-08,10-K,26.583,26.447,-0.51,26.071,-1.92
2003-11-04,10-Q,26.617,26.687,0.26,26.588,-0.11
2003-08-07,10-Q,28.879,29.396,1.79,29.338,1.59
2003-05-08,10-Q,28.139,28.307,0.6,28.631,1.75
2003-03-06,10-K,25.832,25.247,-2.27,25.044,-3.05
2002-11-08,10-Q,32.558,31.502,-3.24,29.05,-10.77
2002-08-08,10-Q,38.213,37.781,-1.13,36.86,-3.54
2002-05-03,10-Q,36.134,35.312,-2.28,35.369,-2.12
2002-03-07,10-K,32.437,32.621,0.57,32.949,1.58
2001-11-06,10-Q,27.391,27.213,-0.65,26.028,-4.97
2001-08-10,10-Q,22.257,22.32,0.28,22.349,0.41
2001-05-10,10-Q,20.492,20.844,1.72,21.801,6.39
2001-03-09,10-K,21.949,22.193,1.12,21.061,-4.05
2000-11-13,10-Q,17.966,18.385,2.33,19.024,5.89
2000-08-11,10-Q,16.692,16.48,-1.27,15.741,-5.7
2000-05-05,10-Q,14.687,14.617,-0.48,14.477,-1.43
2000-03-09,10-K,9.605,9.429,-1.82,10.13,5.47
