Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2002-05-02,10-Q,26.299,25.935,-1.38,25.967,-1.27
2002-02-05,10-Q,23.207,23.173,-0.15,23.468,1.13
2001-10-30,10-Q,20.742,20.625,-0.57,21.805,5.12
2001-09-12,10-K,20.728,20.631,-0.47,19.313,-6.83
2001-05-09,10-Q,18.304,18.207,-0.53,18.885,3.17
2001-02-01,10-Q,20.325,20.273,-0.26,20.586,1.28
2000-11-02,10-Q,18.582,18.667,0.46,19.009,2.3
2000-09-13,10-K,17.013,16.685,-1.92,16.826,-1.1
2000-04-28,10-Q,16.167,16.154,-0.08,16.471,1.88
2000-01-27,10-Q,28.026,27.016,-3.6,26.343,-6.01
