Filing Date,Filing Type,Price,Next Price,1d % Change,Next Week Price,1w % Change
2012-07-31,10-Q,18.844,19.72,4.65,21.089,11.91
2012-04-25,10-Q,25.686,25.868,0.71,25.85,0.64
2012-02-28,10-K,25.422,24.793,-2.47,22.999,-9.53
2011-10-25,10-Q,20.334,20.253,-0.4,22.259,9.46
2011-07-26,10-Q,36.819,36.085,-1.99,34.263,-6.94
2011-04-26,10-Q,45.018,42.89,-4.73,42.99,-4.51
2011-02-22,10-K,52.134,51.6,-1.02,49.771,-4.53
2010-10-26,10-Q,36.917,36.375,-1.47,40.532,9.79
2010-07-27,10-Q,41.311,40.057,-3.04,42.431,2.71
2010-04-27,10-Q,51.076,52.708,3.2,47.901,-6.22
2010-02-24,10-K,47.008,47.964,2.03,50.85,8.17
2009-10-27,10-Q,33.657,31.966,-5.03,31.939,-5.11
2009-07-28,10-Q,36.262,33.692,-7.09,39.102,7.83
2009-04-27,10-Q,24.863,23.463,-5.63,28.228,13.53
2009-02-24,10-K,19.874,18.771,-5.55,15.442,-22.3
2008-10-28,10-Q,31.017,31.167,0.48,36.277,16.96
2008-07-29,10-Q,145.742,146.701,0.66,125.88,-13.63
2008-04-29,10-Q,132.878,135.161,1.72,148.075,11.44
2008-02-27,10-K,98.515,100.965,2.49,100.692,2.21
2007-10-30,10-Q,91.433,94.3,3.14,91.083,-0.38
2007-07-25,10-Q,90.716,86.923,-4.18,83.366,-8.1
2007-04-25,10-Q,91.24,90.457,-0.86,90.161,-1.18
2007-02-27,10-K,75.295,77.184,2.51,76.305,1.34
2006-11-02,10-Q,57.048,56.962,-0.15,58.632,2.78
2006-07-28,10-Q,53.711,54.453,1.38,51.069,-4.92
2006-04-28,10-Q,59.015,61.815,4.74,64.701,9.64
2006-02-28,10-K,46.954,48.866,4.07,47.471,1.1
2005-10-28,10-Q,31.062,31.336,0.88,32.743,5.41
2005-07-29,10-Q,36.503,36.571,0.19,35.45,-2.88
2005-04-28,10-Q,35.698,36.5,2.25,37.302,4.5
2005-02-25,10-K,53.879,53.231,-1.2,52.454,-2.65
2004-10-29,10-Q,31.263,31.833,1.82,34.404,10.05
2004-07-30,10-Q,32.426,32.409,-0.05,28.991,-10.59
2004-05-04,10-Q,24.838,24.88,0.17,22.912,-7.76
2004-02-25,10-K,29.25,30.226,3.34,32.908,12.5
2003-11-07,10-Q,20.632,19.854,-3.77,19.677,-4.63
2003-08-13,10-Q,14.096,14.518,2.99,14.713,4.38
2003-05-13,10-Q,12.034,11.975,-0.49,12.781,6.21
2003-03-10,10-K,9.353,8.891,-4.94,8.924,-4.58
2002-11-08,10-Q,10.812,10.295,-4.78,10.762,-0.46
2002-08-12,10-Q,12.869,12.487,-2.97,12.204,-5.16
2002-05-14,10-Q,15.718,15.992,1.74,16.491,4.92
2002-03-19,10-K,14.085,14.077,-0.06,14.085,0.0
